Headline ID,Body ID,Stance
1711,321,2
1725,321,2
2073,321,2
1723,321,2
419,322,2
1615,322,2
804,322,2
2221,322,2
416,322,2
1456,322,2
2222,322,0
2223,322,2
1409,322,2
447,322,2
2224,322,2
724,322,2
2225,322,2
1982,323,0
1248,324,2
1257,324,2
1256,324,2
1235,324,2
1241,324,2
662,324,2
639,324,2
659,324,2
1227,324,2
645,324,2
1239,324,2
636,324,2
1240,324,2
1292,324,2
1226,324,2
10,324,2
666,324,2
240,324,2
1237,324,2
428,324,2
559,324,2
646,324,2
2118,324,2
648,324,2
635,324,2
1251,324,2
1155,324,2
1166,324,2
1398,324,0
1255,324,0
759,324,2
650,324,2
1252,324,2
663,324,2
643,324,2
1249,324,2
632,324,2
1229,324,2
1315,324,1
1242,324,2
1234,324,2
1321,324,2
1318,324,2
653,324,2
1236,324,2
1233,324,2
1250,324,2
1259,324,2
1222,324,2
1258,324,2
1243,324,2
1373,324,0
1253,324,2
651,324,2
1246,324,2
612,325,2
613,325,1
621,325,2
622,325,2
851,325,1
610,325,2
614,325,2
615,325,2
860,325,1
849,325,1
616,325,2
619,325,2
617,325,2
618,325,2
620,325,2
105,326,2
2064,326,2
398,326,2
834,326,2
399,326,2
1012,326,2
2062,326,2
2069,326,2
2066,326,2
1894,326,2
928,326,2
1888,326,2
1522,326,1
1472,326,2
1310,326,2
1845,326,2
2067,326,2
1897,326,2
1907,326,2
1906,326,2
136,326,2
1900,326,2
2070,326,2
1898,326,2
1641,326,2
1854,326,2
911,326,2
1498,326,2
1762,326,2
539,326,2
2065,326,2
850,326,2
1901,326,2
1895,326,2
1874,326,2
509,326,2
544,326,2
1899,326,2
2068,326,2
936,326,2
1905,326,2
58,326,2
1634,326,2
526,326,2
1194,326,2
1181,326,2
1120,326,2
1556,326,2
1896,326,2
1022,326,2
1903,326,2
1848,326,2
2061,326,2
1904,326,2
2113,326,2
1282,326,2
87,327,2
98,327,2
122,327,2
145,327,2
117,327,2
104,327,2
108,327,2
76,327,2
118,327,2
99,327,2
59,327,2
68,327,2
82,327,2
114,327,2
100,327,2
121,327,2
115,327,2
85,327,2
103,327,2
70,327,2
112,327,2
146,327,0
91,327,2
113,327,2
84,327,2
67,327,2
96,327,2
56,327,2
64,327,2
107,327,2
74,327,2
57,327,2
102,327,2
80,327,2
69,327,2
94,327,2
97,327,2
83,327,2
93,327,2
55,327,2
79,327,2
73,327,2
65,327,2
95,327,2
88,327,2
106,327,2
61,327,2
60,327,2
120,327,2
66,327,2
152,327,2
110,327,2
116,327,2
78,327,2
92,327,2
125,327,2
101,327,2
151,327,2
111,327,2
105,327,2
58,327,2
71,327,2
90,327,2
136,327,2
75,327,2
109,327,2
89,327,2
131,327,0
81,327,2
63,327,2
86,327,2
119,327,2
77,327,2
62,327,2
149,327,0
72,327,2
70,328,2
105,328,0
89,328,2
1022,328,2
85,328,2
106,328,2
60,328,2
95,328,2
94,328,2
98,328,2
78,328,2
63,328,2
1641,328,2
57,328,2
2066,328,2
114,328,2
113,328,2
87,328,2
2067,328,2
81,328,2
77,328,2
860,328,0
117,328,2
61,328,2
2065,328,2
92,328,2
74,328,2
55,328,2
93,328,2
112,328,2
2068,328,2
58,328,2
59,328,2
2062,328,2
97,328,2
120,328,2
83,328,2
119,328,2
850,328,2
75,328,2
82,328,2
1848,328,2
99,328,2
101,328,2
936,328,2
80,328,2
107,328,2
103,328,2
118,328,2
2069,328,2
111,328,2
68,328,2
849,328,3
79,328,2
2061,328,2
115,328,2
62,328,2
67,328,2
90,328,2
2070,328,2
100,328,2
851,328,1
66,328,2
56,328,2
69,328,2
613,328,0
65,328,2
526,328,2
109,328,2
1823,329,0
1186,329,2
521,329,2
2226,329,2
942,329,2
92,329,2
1825,329,0
2227,329,2
2228,329,2
2229,329,2
2230,329,2
2231,329,2
1120,329,2
2232,329,2
2233,329,2
1634,329,2
341,330,1
1466,330,2
1464,330,2
1469,330,2
1467,330,2
1230,330,2
1461,330,2
1468,330,2
1149,330,2
604,330,2
1462,330,2
1229,330,2
349,330,1
1465,330,2
317,330,1
575,330,2
629,330,2
440,331,2
443,331,2
433,331,2
444,331,2
434,331,2
424,331,2
429,331,2
18,331,1
427,331,2
168,331,2
437,331,2
439,331,2
436,331,2
445,331,2
426,331,2
425,331,2
446,331,2
28,331,1
442,331,2
430,331,2
447,331,2
441,331,2
431,331,2
432,331,2
435,331,2
15,331,1
887,332,1
903,332,0
913,332,1
564,333,2
1207,333,2
1925,333,1
2234,333,2
1506,334,1
2235,334,2
1503,334,1
409,334,1
2236,334,2
1137,335,1
1141,335,1
1267,336,1
1270,336,1
1282,336,1
1286,336,1
263,337,1
262,337,1
296,337,1
289,337,1
300,337,1
276,337,1
260,337,1
1664,338,2
1197,338,2
70,338,2
839,338,2
396,338,2
1010,338,2
1663,338,2
1652,338,2
1653,338,2
1655,338,2
523,338,2
925,338,2
1644,338,2
908,338,2
1126,338,2
1645,338,2
1550,338,2
1193,338,2
1201,338,2
861,338,2
1203,338,2
1474,338,2
1020,338,2
1671,338,2
110,338,2
2237,338,2
1182,338,2
523,338,2
869,338,2
1195,338,2
1189,338,2
1659,338,2
2238,338,2
610,338,2
1552,338,2
1181,338,2
1185,338,2
1633,338,2
1175,338,2
1184,338,2
1661,338,2
1008,338,2
668,338,2
1174,338,2
2239,338,2
930,338,2
1670,338,2
1007,338,2
1022,338,2
1016,338,2
1285,338,2
48,338,2
1177,338,2
1021,338,2
151,338,2
1675,338,2
1178,338,2
1086,338,2
1011,338,2
1666,338,2
2240,338,2
1179,338,2
1649,338,2
1015,338,0
1678,338,2
1285,338,2
1660,338,2
1025,338,2
1501,338,2
1677,338,2
1651,338,2
1024,338,2
1669,338,2
1012,338,2
1205,338,2
1172,338,2
1676,338,2
1591,338,2
1967,338,2
1646,338,2
1198,338,2
1173,338,2
837,338,2
1648,338,2
1191,338,2
928,338,2
1654,338,2
2241,338,2
1200,338,2
1018,338,2
1523,338,2
1662,338,2
1019,338,2
1142,338,2
1192,338,2
907,338,2
1187,338,2
1183,338,2
1558,338,2
1118,338,2
1673,338,2
1286,338,2
1017,338,2
919,338,2
1168,338,2
915,338,2
827,338,2
1658,338,2
836,338,2
79,338,2
1656,338,2
877,338,2
1672,338,2
1199,338,2
1013,338,2
1009,338,2
1563,338,2
1169,338,2
1176,338,2
1019,338,2
832,338,2
867,338,2
1171,338,2
2097,338,2
2242,338,2
932,338,2
115,338,2
1204,338,2
2243,338,2
1170,338,2
1180,338,2
1014,338,2
422,339,2
411,339,2
416,339,2
418,339,2
419,339,2
413,339,2
414,339,2
420,339,2
412,339,0
417,339,2
415,339,2
410,339,2
908,340,1
914,340,1
899,340,1
1091,341,1
1097,341,1
1088,341,1
1782,342,2
1778,342,2
1776,342,2
1791,342,2
1488,342,1
718,342,2
272,342,2
1982,342,2
1794,342,2
1981,342,2
1702,342,2
1774,342,2
1782,342,2
1790,342,2
997,342,2
1796,342,2
782,342,1
1787,342,2
1789,342,2
332,343,0
350,343,0
1387,344,2
2215,344,2
718,344,2
731,344,2
2206,344,2
2202,344,2
206,344,2
719,344,2
699,344,1
2217,344,2
1618,344,2
756,344,2
2213,344,2
365,344,2
271,344,2
2208,344,2
765,344,2
744,344,2
179,344,2
750,344,2
313,344,2
762,344,2
743,344,2
2216,344,2
2212,344,2
763,344,2
725,344,2
742,344,2
710,344,2
754,344,2
705,344,2
747,344,2
2201,344,2
752,344,2
761,344,2
2211,344,2
717,344,2
755,344,2
703,344,2
472,344,2
265,344,2
2199,344,2
1304,344,2
702,344,2
732,344,2
741,344,2
709,344,2
748,344,2
714,344,2
698,344,2
738,344,2
662,344,2
711,344,2
2209,344,2
2218,344,2
720,344,2
723,344,2
2210,344,2
323,344,2
749,344,2
715,344,2
713,344,2
716,344,2
780,345,2
603,345,2
352,345,2
997,345,2
369,345,2
368,345,2
373,345,2
221,345,2
27,345,2
371,345,2
971,345,2
2015,345,0
223,345,2
0,345,2
358,345,2
362,345,2
1872,345,2
377,345,2
370,345,2
2019,345,2
781,345,2
353,345,2
12,345,2
368,345,2
2011,345,2
391,345,2
386,345,2
367,345,2
958,345,2
388,345,2
962,345,2
375,345,2
379,345,2
383,345,2
390,345,2
357,345,2
996,345,2
954,345,2
389,345,2
380,345,2
392,345,2
359,345,2
1362,345,2
627,345,2
360,345,2
382,345,2
354,345,2
376,345,2
378,345,2
1709,346,2
593,346,2
1726,346,2
1264,346,2
1731,346,2
1736,346,2
1723,346,2
1735,346,2
1707,346,2
708,346,2
1718,346,2
1165,346,2
1732,346,2
1712,346,2
985,346,2
1730,346,2
660,346,2
587,346,2
1514,346,2
26,346,2
2244,346,2
1716,346,2
1719,346,2
1705,346,2
211,346,2
600,346,1
1408,346,2
1708,346,2
1114,346,2
996,346,2
1721,346,2
1698,346,2
1706,346,2
1717,346,2
1260,346,2
419,346,2
670,346,2
328,346,2
259,346,2
1382,346,2
1727,346,2
1710,346,2
1722,346,2
1728,346,2
189,346,2
1711,346,2
954,346,2
727,346,2
1734,346,2
1379,346,1
1715,346,2
766,346,2
966,346,1
1264,346,2
416,346,2
286,346,2
1713,346,2
1402,346,1
1724,346,2
1733,346,2
1386,346,1
681,346,2
314,346,2
1725,346,2
1720,346,2
666,346,2
1405,346,2
302,346,2
1729,346,2
958,346,2
1714,346,2
1146,347,2
430,347,2
1151,347,2
1152,347,2
824,347,2
1156,347,2
1149,347,2
1150,347,2
1153,347,2
1154,347,2
448,347,2
1155,347,2
1148,347,2
1144,347,1
1816,348,0
2245,348,0
466,348,0
2246,349,1
1841,349,1
1462,349,1
2247,350,2
234,350,2
2248,350,2
590,350,2
2249,350,2
476,350,1
2161,350,2
1522,351,1
1854,351,2
1853,351,2
537,351,2
1858,351,2
537,351,2
1866,351,2
1521,351,1
1579,351,2
1818,352,1
2097,353,2
511,353,2
1894,353,2
2060,353,0
1901,353,2
2036,353,2
1905,353,2
1896,353,2
911,353,2
1898,353,2
136,353,2
1897,353,2
509,353,2
1620,353,2
2063,353,0
1907,353,2
928,353,2
1012,353,2
2191,353,2
1904,353,2
1895,353,2
2190,353,2
1858,353,2
617,353,2
2237,353,2
51,353,2
2032,353,2
1282,353,2
1526,353,2
1847,353,2
1903,353,2
1900,353,2
1874,353,2
1899,353,2
1194,353,2
1556,353,2
40,353,2
2094,353,2
1888,353,2
2064,353,2
1651,353,2
1906,353,2
1181,353,2
2192,353,2
694,353,2
2188,353,2
1522,353,2
101,353,2
1498,353,2
1120,353,2
1845,353,2
139,353,2
2189,353,2
834,353,2
527,353,2
398,353,2
1287,354,2
1284,354,2
1272,354,2
1273,354,2
1279,354,2
1265,354,2
864,354,2
838,354,2
1266,354,0
1268,354,2
1277,354,2
1283,354,2
304,355,0
913,356,1
903,356,1
906,356,1
887,356,1
1462,357,1
1841,357,1
2250,357,1
2246,357,1
1667,358,0
1674,358,0
1668,358,0
1304,359,2
2210,359,2
2209,359,2
2251,359,1
2212,359,2
26,359,2
1709,359,2
653,359,2
990,359,2
2217,359,2
1129,359,2
719,359,2
2121,359,2
166,359,2
662,359,2
2215,359,2
2201,359,2
323,359,2
2018,359,2
1618,359,2
1218,359,2
1364,359,2
699,359,2
1206,359,1
2202,359,2
1387,359,2
2206,359,2
2213,359,2
2199,359,2
2218,359,2
2211,359,2
714,359,2
313,359,2
2216,359,2
2073,359,2
2208,359,2
928,360,2
920,360,2
931,360,2
836,360,2
941,360,2
943,360,2
925,360,2
934,360,2
935,360,2
924,360,2
939,360,2
921,360,2
922,360,2
47,360,2
499,360,2
938,360,2
929,360,2
932,360,2
95,360,2
926,360,2
843,360,2
937,360,2
919,360,2
933,360,2
1849,360,1
940,360,2
927,360,2
923,360,2
1266,360,0
1848,360,2
936,360,2
942,360,2
930,360,2
838,361,2
836,361,2
845,361,2
515,361,2
840,361,2
154,361,2
401,361,2
523,361,2
502,361,2
851,361,2
872,361,2
881,361,2
880,361,2
878,361,2
857,361,2
125,361,2
876,361,2
105,361,2
613,361,2
1845,361,2
849,361,2
41,361,2
1497,361,2
877,361,2
860,361,2
862,361,2
1570,361,1
1547,361,1
2252,361,2
870,361,2
52,361,2
841,361,2
848,361,2
861,361,2
826,361,2
875,361,2
874,361,2
854,361,2
1763,361,2
1121,361,1
830,361,2
871,361,2
835,361,2
833,361,2
852,361,2
842,361,2
406,361,2
2198,361,2
1268,361,2
865,361,2
827,361,2
844,361,2
850,361,2
869,361,2
859,361,2
882,361,2
834,361,2
843,361,2
1572,361,1
2151,362,0
1555,363,1
1288,363,1
1356,363,1
1096,363,1
1556,363,1
1533,363,1
1113,364,0
1110,364,0
1294,365,2
1309,365,2
194,365,2
1300,365,2
1293,365,2
1306,365,2
1301,365,2
962,365,2
1299,365,1
699,365,1
1304,365,2
650,365,2
1291,365,2
1292,365,2
746,365,2
1308,365,2
1297,365,2
1295,365,2
1298,365,2
1307,365,2
1303,365,2
474,365,2
172,365,2
1302,365,2
1305,365,2
2253,366,2
739,366,2
1240,366,1
1369,366,2
1241,366,1
2053,366,2
2055,366,2
2254,366,2
2058,366,2
1324,366,2
342,366,2
2003,366,2
1314,366,2
2056,366,2
471,366,2
208,366,2
1381,366,2
1425,366,2
2057,366,2
20,367,2
640,367,2
971,367,2
664,367,2
665,367,2
637,367,2
661,367,2
25,367,2
667,367,2
381,367,2
638,367,2
658,367,2
649,367,2
1701,367,2
442,367,2
491,367,2
1156,367,2
1696,367,2
1692,367,2
1686,367,2
1704,367,2
656,367,2
1691,367,2
1293,367,2
652,367,2
642,367,2
1688,367,2
655,367,1
420,367,2
1700,367,2
641,367,2
311,367,2
647,367,2
660,367,2
654,367,2
631,367,2
657,367,2
310,367,2
1703,367,2
1027,367,2
1698,367,2
1699,367,2
633,367,2
1818,367,1
1261,367,2
1323,367,2
634,367,2
1683,367,2
294,368,0
465,368,2
316,368,2
481,368,2
460,368,2
467,368,2
289,368,1
461,368,2
487,368,2
479,368,2
469,368,2
656,368,2
478,368,2
457,368,2
468,368,2
276,368,1
451,368,2
260,368,1
466,368,2
820,368,2
496,368,2
296,368,0
491,368,2
459,368,2
262,368,0
300,368,1
453,368,2
210,368,2
494,368,2
495,368,2
263,368,0
824,368,2
1840,369,1
2255,369,1
1760,369,1
2256,370,1
1314,371,1
739,371,1
2003,371,1
2055,371,1
202,372,1
173,372,1
3,373,2
390,373,2
373,373,2
1127,373,2
369,373,2
352,373,2
0,373,2
23,373,2
380,373,2
10,373,2
375,373,2
5,373,2
34,373,2
1,373,2
26,373,2
27,373,1
25,373,2
358,373,2
368,373,2
2257,373,2
353,373,2
9,373,2
371,373,2
662,373,2
386,373,2
370,373,2
388,373,2
392,373,2
11,373,2
2,373,2
221,373,2
8,373,2
33,373,2
360,373,2
7,373,2
2258,373,2
1324,373,2
1041,373,2
12,373,2
2147,373,2
223,373,2
19,373,2
376,373,2
378,373,2
354,373,2
20,373,2
383,373,2
382,373,2
24,373,2
367,373,2
17,373,2
2259,373,2
2260,373,2
357,373,2
377,373,2
2261,373,2
584,373,2
362,373,2
379,373,2
4,373,2
13,373,2
391,373,2
368,373,2
389,373,2
2262,374,2
2263,374,2
2264,374,2
2265,374,0
2266,374,2
2031,374,0
2267,374,2
1758,374,2
2268,375,1
2269,376,1
2270,377,2
2223,377,2
2271,377,2
2272,377,2
1412,377,2
1513,377,2
1036,377,2
656,377,2
1410,377,2
1296,377,2
2133,377,2
2050,377,1
1767,377,2
2273,377,2
2159,377,2
781,377,1
1457,377,2
148,378,1
691,378,0
689,378,0
690,378,1
2274,379,1
2148,379,1
1838,380,0
703,381,2
739,381,2
722,381,2
781,381,2
181,381,2
365,381,2
698,381,2
1693,381,1
247,381,2
976,381,1
743,381,2
762,381,2
707,381,2
987,381,2
946,381,2
292,381,2
734,381,2
752,381,2
750,381,2
300,381,2
820,381,2
216,381,2
991,381,2
265,381,2
710,381,2
732,381,2
970,381,2
756,381,2
411,381,2
720,381,2
178,381,2
553,381,2
763,381,2
754,381,2
719,381,2
744,381,2
702,381,2
755,381,2
765,381,2
631,381,2
716,381,2
717,381,2
317,381,2
713,381,2
737,381,2
472,381,2
723,381,2
354,381,2
709,381,2
748,381,2
236,381,2
24,381,2
626,381,2
990,381,2
1004,381,2
551,381,2
741,381,2
705,381,2
742,381,2
1739,381,2
718,381,2
758,381,2
981,381,2
206,381,2
969,381,2
179,381,2
749,381,2
761,381,2
738,381,2
271,381,2
731,381,2
346,381,2
699,381,2
956,381,2
711,381,2
978,381,2
1343,381,2
262,381,2
715,381,2
725,381,2
161,381,2
747,381,2
374,382,2
2171,382,2
361,382,2
448,382,2
824,382,2
363,382,2
1151,382,2
1147,382,2
1152,382,2
484,382,0
1155,382,2
494,382,2
385,382,2
1153,382,2
1149,382,2
1156,382,2
628,382,2
355,382,2
1148,382,2
366,382,2
384,382,2
1145,382,2
430,382,2
992,382,2
324,382,2
2182,382,2
1154,382,2
2125,382,2
2166,382,2
1146,382,2
2275,382,2
1144,382,2
1150,382,2
629,382,2
1428,383,0
681,384,1
1382,384,1
1727,384,1
1165,384,1
1718,384,1
982,385,2
1398,385,2
1374,385,2
1388,385,2
1099,385,2
1942,385,0
1392,385,2
1378,385,2
1065,385,2
1372,385,2
1364,385,2
1358,385,2
1254,385,2
210,385,2
1396,385,2
1315,385,2
1366,385,2
1368,385,2
1210,385,2
1369,385,2
191,385,2
1382,385,2
1373,385,2
1381,385,2
1385,385,2
1360,385,2
1367,385,2
1255,385,2
1383,385,2
249,385,2
1371,385,2
1397,385,2
1159,385,2
222,385,2
1391,385,2
1384,385,2
449,385,2
1375,385,2
1060,385,2
1386,385,2
1395,385,2
1387,385,2
1376,385,2
1370,385,2
1364,385,2
1362,385,2
1110,386,1
1113,386,1
1115,386,1
1258,387,2
650,387,2
457,387,2
1379,387,2
469,387,2
2276,387,2
662,387,2
652,387,2
1365,387,2
600,387,2
667,387,2
637,387,2
1400,387,2
1685,387,2
665,387,2
2277,387,0
660,387,2
1485,387,2
1716,387,2
1380,387,2
655,387,2
1682,387,2
13,387,2
1389,387,2
956,387,2
2083,387,2
634,387,2
301,387,2
2053,387,2
1360,387,2
1363,387,2
2278,387,2
2279,387,2
1394,387,2
728,387,2
2256,387,2
966,387,2
491,387,2
658,387,2
947,387,2
654,387,2
657,387,2
243,387,2
177,387,2
661,387,2
656,387,2
2280,387,2
642,387,2
1250,387,2
653,387,2
1211,387,2
1377,387,2
644,387,2
641,387,2
1729,387,2
640,387,2
1952,387,2
1399,387,2
751,387,2
775,387,2
664,387,2
184,387,2
631,387,2
1402,387,2
1401,387,2
2281,387,2
633,387,2
1361,387,2
1359,387,2
1390,387,2
1386,387,2
638,387,2
649,387,2
600,387,2
1393,387,2
647,387,2
368,388,2
698,388,2
1815,388,0
962,388,2
376,388,2
377,388,2
358,388,2
1462,388,2
1362,388,2
380,388,2
2282,388,2
1872,388,2
1841,388,2
1152,388,2
373,388,2
375,388,2
2015,388,2
1880,388,2
2283,388,2
392,388,2
1355,388,2
378,388,2
368,388,2
221,388,2
2013,388,0
2266,388,2
389,388,2
1213,388,2
388,388,2
603,388,2
781,388,2
958,388,2
390,388,2
1222,388,2
367,388,2
997,388,2
2011,388,2
1748,388,2
2010,388,2
1148,388,2
383,388,2
2250,388,2
223,388,2
391,388,2
2284,388,2
362,388,2
360,388,2
996,388,2
386,388,2
354,388,2
1752,388,2
0,388,2
780,388,2
2285,388,2
352,388,2
371,388,2
27,388,2
1227,388,2
954,388,2
379,388,2
430,388,2
627,388,2
287,388,2
348,388,2
2286,388,2
2246,388,2
370,388,2
2287,388,2
359,388,2
12,388,2
2019,388,2
357,388,2
1360,388,0
369,388,2
382,388,2
19,388,2
741,388,2
353,388,2
971,388,2
1471,389,2
1484,389,2
1477,389,2
1475,389,2
501,389,2
1479,389,2
1470,389,2
1472,389,2
1482,389,2
1481,389,2
1480,389,2
1476,389,2
531,389,2
1483,389,1
134,389,2
1478,389,2
1327,390,1
992,391,2
1936,391,2
1255,391,0
1373,391,0
1679,391,2
674,391,2
1893,391,2
2018,391,2
1060,391,2
1398,391,0
1595,391,2
392,391,2
1378,391,0
2020,391,2
2017,391,2
1315,391,1
1154,391,2
1050,391,2
20,391,2
2014,391,2
992,391,2
2012,391,2
1830,391,2
198,391,2
480,391,2
451,391,2
215,391,2
273,391,2
2016,391,2
2021,391,2
1270,392,1
1267,392,1
1286,392,1
1282,392,1
1271,392,1
403,393,2
2288,393,2
684,393,2
907,393,2
1853,393,2
522,393,2
2289,393,2
1833,393,2
104,393,0
863,393,0
2290,393,2
1587,393,2
2290,393,2
1764,393,2
1884,393,2
112,393,2
813,394,1
768,394,1
792,394,1
790,394,1
1780,395,0
1107,395,1
344,396,2
318,396,2
332,396,2
321,396,2
329,396,2
309,396,2
329,396,2
1158,396,0
1754,396,1
1742,396,1
350,396,2
315,396,0
1987,397,0
1998,397,0
722,398,2
726,398,2
700,398,2
733,398,2
730,398,2
681,398,1
268,398,2
1165,398,1
1718,398,1
704,398,2
721,398,2
757,398,2
735,398,2
1382,398,1
729,398,2
736,398,2
326,398,2
1727,398,1
714,398,2
759,398,2
751,398,2
708,398,0
764,398,2
598,399,0
1851,399,2
455,399,2
1685,399,2
586,399,2
1404,399,2
584,399,0
1419,399,2
1999,399,2
1907,400,2
2094,400,2
2189,400,2
2064,400,2
2190,400,0
1847,400,2
1526,400,2
2191,400,2
1651,400,2
1620,400,2
2192,400,2
51,400,2
40,400,2
2188,400,2
952,401,2
23,401,1
11,401,2
8,401,2
0,401,2
26,401,2
19,401,2
1260,401,2
7,401,2
174,401,2
17,401,2
27,401,2
1262,401,2
822,401,2
24,401,2
10,401,2
1,401,2
4,401,2
33,401,2
34,401,2
5,401,2
3,401,2
2,401,2
9,401,2
1261,401,2
732,402,2
738,402,2
744,402,2
748,402,2
711,402,2
179,402,2
705,402,2
725,402,2
709,402,2
742,402,2
265,402,2
741,402,2
472,402,2
718,402,2
761,402,2
702,402,2
206,402,2
749,402,2
713,402,2
756,402,2
723,402,2
715,402,0
703,402,2
755,402,2
365,402,2
762,402,2
765,402,2
710,402,2
1459,402,0
720,402,2
763,402,2
698,402,2
271,402,2
743,402,2
752,402,2
719,402,2
717,402,2
716,402,2
747,402,2
754,402,2
731,402,2
545,403,2
384,403,2
569,403,2
1031,403,2
571,403,2
2171,403,0
363,403,2
570,403,2
2275,403,2
568,403,2
374,403,2
556,403,2
548,403,2
1340,403,2
355,403,2
552,403,2
361,403,2
366,403,2
2166,403,2
466,403,3
562,403,2
1842,403,2
551,403,2
385,403,2
551,403,2
1871,403,2
1816,403,3
557,403,2
1841,403,2
554,403,2
2245,403,3
1000,403,2
561,403,2
174,403,2
957,404,1
1293,404,2
746,404,2
1305,404,2
1299,404,2
1309,404,2
1294,404,2
1295,404,2
308,404,2
1307,404,2
1306,404,2
650,404,2
1300,404,2
172,404,2
1298,404,2
1302,404,2
1308,404,2
194,404,2
1292,404,2
1301,404,2
1297,404,2
962,404,2
1291,404,2
1303,404,2
1296,404,2
474,404,2
1304,404,2
2076,405,2
821,405,2
2183,405,2
1262,405,2
341,405,1
1696,405,2
317,405,1
451,405,2
1225,405,2
699,405,2
2184,405,2
1050,405,2
638,405,2
330,405,1
1387,405,2
2181,405,2
2186,405,2
2182,405,2
2185,405,2
349,405,1
2178,405,2
2177,405,2
1299,405,2
2168,405,2
2180,405,2
2179,405,2
2291,406,1
91,407,1
123,408,1
55,408,2
534,408,2
498,408,2
138,408,2
515,408,2
520,408,2
513,408,2
522,408,2
501,408,2
535,408,2
533,408,2
129,408,2
503,408,2
141,408,2
511,408,2
130,408,2
505,408,2
510,408,2
516,408,2
543,408,2
502,408,2
512,408,2
393,408,2
506,408,2
507,408,2
525,408,2
155,408,2
126,408,2
539,408,2
128,408,2
144,408,2
514,408,2
60,408,2
524,408,2
125,408,2
504,408,2
526,408,2
544,408,2
2181,409,2
2077,409,2
2180,409,2
2177,409,2
2075,409,2
2000,409,2
1037,409,2
1299,409,2
1387,409,2
2184,409,2
2182,409,2
821,409,2
2186,409,2
451,409,2
2178,409,2
699,409,2
599,409,2
2074,409,2
984,409,2
2185,409,2
2076,409,0
2179,409,2
2183,409,2
1717,409,2
2075,410,0
1037,410,3
2292,411,2
1835,411,2
2112,411,2
110,411,2
2293,411,2
1990,411,2
2187,411,2
1756,411,2
1835,411,2
2294,411,2
1010,411,2
2295,411,2
2239,411,0
2296,411,2
894,412,2
907,412,2
1496,412,0
886,412,2
519,412,2
923,412,2
1142,412,2
883,412,2
2289,412,2
1134,412,2
1492,412,0
913,412,2
903,412,2
909,412,2
904,412,2
917,412,2
70,412,2
887,412,2
885,412,2
888,412,2
889,412,2
897,412,2
900,412,2
916,412,2
1140,412,2
884,412,2
1138,412,2
65,412,2
1136,412,2
630,412,2
86,412,2
927,412,2
906,412,2
901,412,2
1143,412,2
506,412,2
911,412,2
1002,413,2
1006,413,2
998,413,2
944,413,2
968,413,2
1692,413,2
945,413,2
980,413,2
386,413,2
2297,413,0
1389,413,2
950,413,2
1001,413,2
2167,413,2
959,413,2
952,413,2
973,413,2
592,413,2
1867,413,2
985,413,2
1003,413,2
2298,413,2
781,413,2
1394,413,2
342,413,2
949,413,2
228,414,2
298,414,2
1968,414,2
1686,414,2
1805,414,2
774,414,2
1803,414,2
2269,414,1
446,414,2
1453,414,2
1164,414,2
197,414,2
1802,414,1
1804,414,2
1453,414,2
1030,414,2
1807,414,2
1041,414,2
192,414,2
1801,414,2
1808,414,2
1969,414,2
1970,414,2
910,415,2
918,415,2
908,415,2
869,415,1
51,415,2
1120,415,2
898,415,2
893,415,2
861,415,2
2153,415,2
877,415,1
891,415,2
899,415,2
53,415,2
914,415,2
1124,415,2
911,415,2
912,415,2
401,415,2
1016,415,1
73,415,2
915,415,2
1011,415,1
892,415,2
895,415,2
1121,415,2
1117,415,2
905,415,2
1398,416,1
1378,416,1
1255,416,1
1373,416,1
1315,416,1
1388,416,1
598,417,0
602,417,0
584,417,0
2299,418,1
1604,418,1
289,419,1
1630,419,2
2300,419,2
1072,419,2
276,419,1
260,419,1
296,419,0
279,419,0
2019,419,2
263,419,0
1460,419,2
294,419,0
300,419,1
2301,419,2
262,419,0
2302,419,2
1112,419,2
2303,419,2
614,420,2
863,420,0
620,420,2
619,420,2
616,420,2
612,420,2
611,420,2
1275,420,2
622,420,2
613,420,2
615,420,2
1312,420,2
104,420,0
621,420,2
610,420,2
828,420,0
618,420,2
617,420,2
503,421,0
123,422,2
126,422,2
55,422,2
138,422,2
129,422,2
128,422,2
1124,422,3
130,422,2
148,422,2
143,422,2
144,422,2
1964,422,1
723,423,1
265,423,1
717,423,1
365,423,1
756,423,1
1155,424,2
1146,424,2
1149,424,2
1156,424,2
824,424,2
1152,424,2
1154,424,2
494,424,2
1151,424,2
1153,424,2
1147,424,1
1150,424,2
1144,424,2
1145,424,2
448,424,2
1148,424,2
430,424,2
1350,425,2
1355,425,2
1255,425,1
1397,425,1
1346,425,2
1378,425,1
1344,425,2
1373,425,1
1354,425,2
1345,425,2
1388,425,1
1398,425,1
1352,425,2
1315,425,1
1284,426,1
838,426,1
1277,426,1
1225,427,0
1223,427,1
1210,427,0
1226,427,1
1607,428,2
1957,428,2
1218,428,2
1820,428,2
1876,428,2
1878,428,2
263,428,2
168,428,2
166,428,2
557,428,2
1882,428,2
307,428,2
1877,428,2
308,428,1
589,428,2
1166,428,2
784,428,1
1947,428,2
1945,428,2
785,428,1
1879,428,2
1293,428,2
1741,428,2
1881,428,2
1956,428,2
794,428,1
903,429,0
913,429,1
529,429,2
542,429,2
887,429,1
116,429,2
535,429,2
521,429,2
94,429,2
518,429,2
536,429,2
530,429,2
527,429,2
531,429,2
500,429,2
528,429,2
538,429,2
906,429,1
499,429,2
